ID,Название,Категории,Индекс,Страна,Регион,Район,Город,Улица,Дом,Полный адрес,Мобильные,Немобильные,Сайт,График,Широта,Долгота,ID сети,Сеть,ID,Название,Категории,Индекс,Страна
176475577241,3d-format,3D-печать | магазин электроники | расходные материалы для оргтехники,125362,Россия,,,Москва,Строительный проезд," 7А, корп. 28","Россия, Москва, Строительный проезд, 7А, корп. 28",,"+7 (495) 972-06-82,+7 (495) 979-28-90",http://www.3d-format.ru/,пн-пт 10:00–18:00,55.835109,37.426392,,,"Способ оплаты(дисконтная система скидок,предоплата,банковским переводом) | Заправка картриджей",https://vk.com/3dformat_ru | https://www.facebook.com/3D-Format-718686398520932/ | https://www.instagram.com/3d__format/,https://yandex.ru/maps/org/3d_format/176475577241,http://www.3d-format.ru/,+7 (495) 972-06-82 | +7 (495) 979-28-90
33573875921,Prototip3d,3D-печать | студия дизайна | ювелирная мастерская,101000,Россия,,,Москва,Лучников переулок," 4, стр. 2","Россия, Москва, Лучников переулок, 4, стр. 2",,,http://prototip3d.ru/,,55.758352,37.631802,,,,,https://yandex.ru/maps/org/prototip3d/33573875921,http://prototip3d.ru/,
1244682764,Цмит академия,3D-печать | новые технологии | лазерная резка и гравировка,119415,Россия,,,Москва,улица Удальцова,6,"Россия, Москва, улица Удальцова, 6",,+7 (499) 726-82-48,http://academylab.ru/,"ежедневно, 13:00–21:00",55.673891,37.514526,,,,http://facebook.com/groups/221010864741763 | https://vk.com/kids_a,https://yandex.ru/maps/org/tsmit_akademiya/1244682764,http://academylab.ru/,+7 (499) 726-82-48
23036828769,Magic Vision,Полиграфические услуги | 3D-печать | типография,127411,Россия,,,Москва,Дмитровское шоссе," 157, стр. 9","Россия, Москва, Дмитровское шоссе, 157с9",,"+7 (495) 755-39-97,+7 (499) 258-40-73",http://www.magicvision.ru/,пн-пт 10:00–18:00,55.900676,37.539652,,,"Срочная печать | Препресс и послепечатная обработка(дизайн) | Продукция(POS-материалы,приглашения,открытки,календари,плакаты, постеры) | Способ печати(широкоформатная печать,офсетная листовая печать)",,https://yandex.ru/maps/org/magic_vision/23036828769,http://www.magicvision.ru/,+7 (495) 755-39-97 | +7 (499) 258-40-73
63038827710,Фьючер Формс,3D-печать | пластмассовые и пластиковые изделия,127018,Россия,,,Москва,улица Сущёвский Вал," 9, стр. 6","Россия, Москва, улица Сущёвский Вал, 9, стр. 6",+7 (906) 742-35-82,,http://www.futureforms.ru/,"ежедневно, круглосуточно",55.793151,37.592887,,,Оплата картой,https://vk.com/future_forms | https://www.instagram.com/future_forms/ | https://www.youtube.com/channel/UCquTF0GSUecGmZw4-sWNcrw,https://yandex.ru/maps/org/fyucher_forms/63038827710,http://www.futureforms.ru/,+7 (906) 742-35-82
56004724245,Анизопринт,3D-печать,,Россия,,,Москва,Большой бульвар," 42, стр. 1","Россия, Москва, Инновационный центр Сколково, Большой бульвар, 42, стр. 1",,+7 (495) 142-57-31,http://anisoprint.ru/,пн-пт 10:00–20:00,55.692313,37.347476,,,,,https://yandex.ru/maps/org/anizoprint/56004724245,http://anisoprint.ru/,+7 (495) 142-57-31
1251162081,3d Store,3D-печать | новые технологии,107143,Россия,,,Москва,Открытое шоссе, 18Б,"Россия, Москва, Открытое шоссе, 18Б",,,,Нет информации,55.818114,37.746328,,,,,https://yandex.ru/maps/org/3d_store/1251162081,,
65675845554,Арт-ап,Студия дизайна | 3D-печать,,Россия,,,Москва,Большой бульвар," 42, стр. 1","Россия, Москва, Инновационный центр Сколково, Большой бульвар, 42, стр. 1",,+7 (495) 727-05-52,http://art-up.ru/,пн-пт 10:00–19:00,55.692313,37.347476,153954930325,Арт-ап,Оплата картой,https://facebook.com/238611566178838 | https://instagram.com/art_up_studio | https://www.facebook.com/artupdesignstudio,https://yandex.ru/maps/org/art_ap/65675845554,http://art-up.ru/,+7 (495) 727-05-52
1907649259,3Dtex,3D-печать | пластмассовые и пластиковые изделия | производство и оптовая продажа автозапчастей,105037,Россия,,,Москва,3-я Парковая улица,33,"Россия, Москва, 3-я Парковая улица, 33",+7 (926) 004-46-71,+7 (495) 295-01-22,https://3dtex.ru/,"ежедневно, 9:00–21:00",55.795264,37.781892,,,"Запчасти(для иномарок) | Способ оплаты(предоплата,наличными,оплата картой,банковским переводом) | Оплата картой | Производство | Марка автомобиля(легковые,импортные,Toyota,Volvo) | Продажа",https://vk.com/3dtex | https://www.instagram.com/3dtex/,https://yandex.ru/maps/org/3dtex/1907649259,https://3dtex.ru/,+7 (495) 295-01-22 | +7 (926) 004-46-71
104756339954,Студия трехмерной печати Easy3Dprint,3D-печать,127015,Россия,,,Москва,Новодмитровская улица," 5А, стр. 4","Россия, Москва, Новодмитровская улица, 5А, стр. 4",,+7 (495) 665-79-33,https://easy3dprint.ru/,пн-пт 9:00–18:00,55.808017,37.588494,,,Оплата картой,https://vk.com/easy3dprint | https://www.facebook.com/easy3dprint.msk/,https://yandex.ru/maps/org/studiya_trekhmernoy_pechati_easy3dprint/104756339954,https://easy3dprint.ru/,+7 (495) 665-79-33
87116635348,Макетная мастерская,3D-печать,107076,Россия,,,Москва,Колодезный переулок, вл2А,"Россия, Москва, Колодезный переулок, вл2А",,8 (800) 333-20-81,http://maket5.ru/,"ежедневно, 9:00–22:00",55.799004,37.69552,,,,http://instagram.com/fabrikamaketov | http://vk.com/fabrikamaketov,https://yandex.ru/maps/org/maketnaya_masterskaya/87116635348,http://maket5.ru/,8 (800) 333-20-81
1773727712,3ДМолл,Интернет-магазин | шоу-рум | 3D-печать,127434,Россия,,,Москва,Дмитровское шоссе," 9А, стр. 1","Россия, Москва, Дмитровское шоссе, 9А, стр. 1",,"8 (800) 505-42-56,+7 (495) 134-42-56",https://3d-m.ru/,"пн-пт 10:00–18:30; сб,вс 11:00–16:30",55.814492,37.573294,,,"Карты к оплате(СБЕРКАРТ,MasterCard Electronic,Visa Electron,Visa,Maestro,MasterCard,Мир) | Способ оплаты(скидки на услуги льготным категориям,предоплата,постоплата,наличными,оплата картой,электронными деньгами,банковским переводом,наложенным платежом) | Офис/склад | Оплата картой | Сотрудничество с магазинами(Enter)",https://twitter.com/3d_printery | https://twitter.com/@3d_printery | https://vk.com/printeri_3d | https://www.facebook.com/3dmallprintery | https://www.instagram.com/3d_printery,https://yandex.ru/maps/org/3dmoll/1773727712,https://3d-m.ru/,8 (800) 505-42-56 | +7 (495) 134-42-56
141233581430,Альтрайз,3D-печать,109316,Россия,,,Москва,Волгоградский проспект," 42, корп. 5","Россия, Москва, Волгоградский проспект, 42, корп. 5",+7 (919) 823-97-13,,http://www.altraiz.ru/,"ежедневно, круглосуточно",55.707735,37.724204,,,Оплата картой,,https://yandex.ru/maps/org/altrayz/141233581430,http://www.altraiz.ru/,+7 (919) 823-97-13
74549618621,Element3D,3D-печать | пластмассовые и пластиковые изделия,,Россия,Московская область,,Орехово-Зуево,Ликинское шоссе,4,"Россия, Московская область, Орехово-Зуево, Ликинское шоссе, 4",,+7 (495) 369-45-73,https://www.element3d.ru/,пн-пт 9:00–18:00,55.789522,38.971567,,,,,https://yandex.ru/maps/org/element3d/74549618621,https://www.element3d.ru/,+7 (495) 369-45-73
1698170181,3Dbirds,Студия графического дизайна | студия дизайна | 3D-печать,,,городской округ Люберцы,,посёлок Егорово,улица Радио," 7, стр. 1","Россия, Московская область, городской округ Люберцы, поселок Егорово, улица Радио, 7, стр. 1",,+7 (495) 233-81-48,,,55.645893,37.942987,,,,,https://yandex.ru/maps/org/3dbirds/1698170181,,+7 (495) 233-81-48
45930812149,HARZ Labs,3D-печать | промышленная химия | научно-производственная организация,141002,Россия,Московская область,,Мытищи,улица Колпакова," 2, корп. 13","Россия, Московская область, Мытищи, улица Колпакова, 2, корп. 13",+7 (916) 512-98-27,,http://harzlabs.ru/,пн-пт 9:00–18:00,55.913843,37.74861,,,Оплата картой,http://instagram.com/harzlabs | http://vk.com/harzlabs | https://www.facebook.com/harzlabs,https://yandex.ru/maps/org/harz_labs/45930812149,http://harzlabs.ru/,+7 (916) 512-98-27
1259762155,3Д.ру Дистрибьюшен,3D-печать | интернет-магазин,141002,Россия,Московская область,,Мытищи,улица Колпакова," 2, корп. 13","Россия, Московская область, Мытищи, улица Колпакова 2с13",,"8 (800) 333-16-46,+7 (495) 212-07-01",http://www.3d.ru/,пн-пт 10:00–19:00,55.91347,37.74829,,,Офис/склад,https://twitter.com/3DRU1 | https://vk.com/threedru | https://www.facebook.com/threedru/ | https://www.instagram.com/3d_ru/ | https://www.youtube.com/channel/UCN3WLGXB4VJZ-Horg3xRWLQ,https://yandex.ru/maps/org/3d_ru_distribyushen/1259762155,http://www.3d.ru/ | http://store.3d.ru/,8 (800) 333-16-46 | +7 (495) 212-07-01
27636128204,3D-печать,3D-печать,129110,Россия,,,Москва,проспект Мира,50,"Россия, Москва, проспект Мира, 50",,+7 (495) 215-05-80,http://3d-copy.me/,"ежедневно, круглосуточно",55.782365,37.63456,,,,https://ok.ru/group3dfigurkav | https://vk.com/3dcopymespb | https://www.facebook.com/3d-Copyme-455038841502152/ | https://www.instagram.com/3dcopyme/,https://yandex.ru/maps/org/3d_pechat/27636128204,http://3d-copy.me/,+7 (495) 215-05-80
1148617381,3D-Store,3D-печать | пластмассовые и пластиковые изделия | расходные материалы для оргтехники,123022,Россия,,,Москва,Рочдельская улица," 15, стр. 23","Россия, Москва, Рочдельская улица, 15, стр. 23",,"8 (800) 555-85-48,+7 (495) 374-60-07",http://siusystem.ru/,пн-пт 10:00–19:00,55.754942,37.561625,,,,http://vk.com/3dstore_ru | http://www.facebook.com/siu-system-3d-принтеры-и-3d-печать-338053339627604 | https://twitter.com/SIU_SYSTEM,https://yandex.ru/maps/org/3d_store/1148617381,http://siusystem.ru/ | https://www.3d-store.ru/,8 (800) 555-85-48 | +7 (495) 374-60-07
